301.881,390.496
299.268,297.972
296.468,208.12
287.214,188.202
276.47,247.447
272.911,317.906
250.916,401.208
305.945,244.332
276.482,316.871
250.913,396.279
274.988,466.101
274.534,549.937
336.632,470.203
368.416,563.045

297.997,388.118
294.998,297.173
291.637,208.823
280.578,187
273.873,247.298
262.801,322.27
246.34,403.751
320.977,245.586
275.23,313.836
246.025,395.225
274.605,466.058
274.342,549.838
337.31,489.181
364.513,557.599

292.93,382.363
289.762,294.477
286.061,208.954
274.501,188.792
265.224,251.504
261.03,320.183
241.479,397.087
319.324,246.556
273.682,307.709
242.179,386.963
275.561,465.779
274.086,549.768
330.045,484.123
354.686,550.257

290.637,382.402
285.967,294.455
280.925,208.992
269.391,188.551
264.899,249.225
252.434,330.041
236.168,394.272
315.971,247.188
273.038,303.05
236.992,384.311
276.188,465.671
273.771,549.721
324.187,483.894
347.614,548.209

282.963,381.358
280.483,294.055
277.498,209.076
262.254,188.598
261.456,247.467
249.259,324.59
230.4,397.031
311.123,247.973
269.508,302.808
231.973,382.12
278.34,464.098
273.618,549.785
316.632,482.159
338.392,545.329

282.734,382.613
278.263,295.022
271.668,209.617
257.696,188.827
259.224,247.161
248.188,322.806
225.297,393.435
302.92,243.237
265.901,299.559
226.744,381.037
279.077,462.055
273.502,549.615
312.068,481.132
324.235,548.324

288.753,380.675
277.908,294.736
268.766,209.923
253.228,189.121
254.077,247.236
243.478,321.527
220.484,392.038
301.525,244.266
262.949,298.673
222.31,380.386
279.061,461.218
272.991,548.268
303.723,477.165
318.113,540.748

294.218,382.756
278.765,296.389
265.377,210.364
252.564,189.489
252.227,247.561
241.592,320.622
215.591,388.013
296.837,241.323
261.775,295.792
218.677,375.299
277.633,463.34
272.525,547.495
265.787,460.908
304.652,534.712

293.398,382.231
277.852,296.31
263.07,210.734
250.231,190.833
250.275,247.477
239.179,319.442
212.238,387.976
295.78,245.059
259.286,296.771
214.574,373.187
279.809,465.677
286.373,540.598
265.476,461.665
293.55,532.972

290.884,381.146
275.204,296.517
259.589,211.851
247.611,191.778
246.992,248.258
236.634,318.878
208.93,376.155
293.747,246.503
257.906,296.525
211.341,370.865
277.529,467.714
283.484,540.764
264.319,462.253
274.819,552.539

289.194,380.158
273.212,296.674
257.007,212.865
245.204,191.94
244.353,249.14
235.215,319.376
204.383,380.203
291.471,247.565
256.194,297.346
209.035,369.284
263.614,465.829
285.579,528.884
262.981,461.724
275.126,554.006

287.337,379.92
271.191,297.482
254.748,214.226
242.842,192.141
242.015,250.442
234.045,320.356
201.574,379.897
289.259,248.894
254.539,298.216
207.051,369.017
261.068,465.197
283.595,529.38
261.189,460.608
275.478,554.044

286.025,380.068
269.802,298.231
253.303,215.616
240.7,195.197
241.094,251.149
233.816,320.316
199.646,383.632
263.124,250.174
243.717,312.631
203.92,371.91
258.791,464.084
281.784,529.201
259.813,460.92
275.658,553.501

284.615,380.25
268.697,299.076
252.403,216.907
239.11,196.238
240.193,252.271
237.819,323.062
202.884,380.647
262.739,250.827
244.626,312.151
204.073,371.428
257.303,462.332
247.918,514.877
258.069,460.722
275.6,553.27

283.177,380.779
267.515,300.286
251.438,218.673
237.554,197.449
239.189,253.956
237.538,326.015
199.911,389.116
262.037,252.634
246.546,312.262
203.353,373.512
256.513,457.816
246.407,513.693
256.067,461.52
275.454,553.057

281.529,381.535
266.531,301.361
250.975,219.952
235.357,198.759
238.72,255.2
237.365,328.261
199.503,391.301
261.467,254.089
248.545,313.612
203.966,375.852
255.395,456.158
243.609,512.779
255.168,462.11
275.236,552.84

280.862,381.426
265.646,302.253
249.925,221.838
234.308,199.553
237.654,257.007
275.907,305.698
278.824,381.994
260.966,255.523
249.915,315.172
206.017,378.61
255.012,448.368
240.876,512.471
254.022,463.353
274.994,552.682

279.187,382.427
264.664,303.286
249.515,222.825
233.367,200.262
237.262,257.916
274.824,303.225
276.479,376.96
260.43,256.767
251.824,317.731
208.969,381.357
254.893,448.406
239.569,512.604
253.439,464.483
274.388,552.304

277.587,383.545
263.24,304.768
248.588,225.082
233.185,200.752
236.42,259.877
273.321,305.874
277.424,376.891
259.668,258.662
253.401,318.722
213.769,382.99
235.753,455.222
242.272,517.616
252.743,465.195
274.254,552.107

276.73,383.798
262.488,305.465
248.011,226.491
233.757,201.836
235.904,261.088
268.49,311.394
273.355,389.505
259.535,259.453
256.982,318.925
220.522,384.592
235.067,456.274
241.317,518.192
251.76,466.232
273.764,551.716

267.297,389.871
258.562,308.035
247.482,227.538
234.616,202.288
235.46,261.857
267.822,311.458
267.65,390.841
259.532,259.275
259.372,318.632
227.953,385.483
226.831,462.651
233.86,526.035
250.802,467.114
273.259,551.215

267.269,387.704
258.086,307.515
247.09,228.312
233.635,203.581
235.129,262.429
267.175,311.446
266.847,390.367
259.585,259.238
261.289,318.917
234.35,384.326
227.194,461.294
233.572,525.909
250.061,467.137
272.625,550.131

260.602,383.184
255.032,306.103
245.958,229.462
233.031,205.453
234.045,263.291
265.835,311.717
265.91,389.539
259.897,259.174
264.464,317.056
240.908,382.981
227.286,458.85
233.483,525.868
249.749,467.18
272.041,549.02

253.625,379.336
250.112,304.231
245.669,229.707
232.831,204.228
233.767,263.464
265.437,311.665
266.961,390.109
260.087,258.754
266.604,316.768
246.141,380.739
226.249,461.123
233.285,525.662
249.506,466.691
271.85,548.426

243.233,375.312
243.612,302.508
244.024,230.525
233.491,205.777
227.297,256.967
255.87,300.234
219.866,369.848
260.614,258.282
269.747,313.109
248.96,379.699
225.903,463.254
233.217,525.514
250.005,466.718
272.052,547.541

243.136,374.751
243.52,302.199
243.799,230.499
233.684,204.548
225.44,258.602
253.97,301.525
213.207,372.428
261.295,257.681
270.646,312.215
251.594,377.869
226.325,460.894
233.278,524.974
251.429,464.649
273.585,545.5

243.371,373.14
243.46,301.422
243.268,230.998
234.119,204.966
224.029,258.33
252.521,301.08
207.627,371.602
261.807,257.449
272.087,311.326
254.038,376.487
227.34,459.91
233.198,524.546
253.418,461.358
277.193,540.941

243.718,370.618
243.352,300.851
242.899,231.624
234.523,204.917
222.866,252.886
219.648,310.372
204.717,370.431
262.673,257.106
273.126,311.402
256.166,375.181
228.466,459.049
233.07,524.308
255.296,459.088
279.583,536.566

243.899,370.276
243.597,300.448
243.133,231.539
235.088,204.687
222.136,255.325
218.838,312.303
202.492,369.811
263.335,257.098
273.949,311.576
260.85,374.999
229.779,458.218
232.87,523.984
257.665,454.778
282.893,530.991

244.064,369.946
243.685,300.334
243.13,231.72
235.232,204.16
221.122,258.43
218.323,315.061
201.288,370.119
264.23,256.834
275.162,312.565
262.309,373.167
230.677,457.762
232.843,523.742
259.806,451.774
285.675,527.748

244.141,369.175
243.844,300.047
243.371,231.969
235.73,204.724
220.626,259.315
217.319,315.528
200.176,371.642
265.503,256.297
275.535,314.201
263.451,372.839
232.903,456.008
233.135,521.746
262.556,449.651
287.177,525.74

244.482,368.788
244.099,300.077
243.544,232.506
236.558,204.649
220.306,260.008
216.82,315.865
200.662,372.17
266.342,256.253
276.773,313.295
264.613,372.41
234.577,453.313
233.136,521.094
267.462,451.815
289.613,523.732

245.148,368.578
244.593,300.109
243.846,232.902
237.339,204.984
220.053,260.638
216.652,316.39
201.578,373.248
267.318,256.28
277.442,313.286
266.137,371.162
235.075,452.995
233.108,521.174
270.33,448.508
291.611,522.396

246.047,368.228
245.292,300.042
244.345,233.178
238.186,204.995
219.678,261.307
216.268,317.072
203.069,373.293
268.82,256.336
279.187,312.121
267.758,369.472
236.775,452.128
233.182,521.084
276.142,451.962
294.371,520.266

248.469,367.833
246.68,299.924
245.039,233.432
239.428,205.514
219.713,261.453
216.611,317.418
205.031,375.215
270.321,256.703
280.495,311.868
269.38,368.689
237.686,451.161
233.439,520.146
278.605,444.894
298.269,517.829

251.517,367.652
248.461,300.034
245.738,233.666
240.632,205.559
219.784,262.075
217.204,318.1
207.035,377.177
271.944,256.954
282.838,311.041
271.25,366.599
238.156,450.855
233.712,519.981
281.881,443.502
300.601,516.193

253.699,367.53
250.186,300.154
246.861,234.069
242.697,205.715
220.046,262.467
217.806,318.641
209.076,377.918
274.169,257.538
284.351,310.723
273.222,366.206
238.836,449.807
234.259,518.613
287.52,441.698
304.621,515.575

256.495,367.93
252.381,300.461
248.447,234.409
244.639,206.075
220.493,263.038
219.408,319.474
210.91,378.32
276.435,258.076
286.409,310.942
275.781,366.018
239.025,449.649
234.422,518.991
290.962,440.74
309.987,514.061

258.856,368.146
254.276,300.739
249.776,234.743
247.16,206.311
222.089,264.211
220.009,320.439
212.717,379.611
279.243,258.493
288.858,311.352
278.429,365.748
240.157,448.998
234.537,518.672
294.862,439.069
313.922,513.749

261.897,368.319
257.26,301.13
252.555,235.295
250.57,206.836
223.652,265.555
221.895,322.077
214.577,380.46
283.253,259.266
292.163,311.482
282.255,366.078
240.824,448.892
234.812,519.136
300.181,439.451
319.616,514.213

264.364,368.695
259.93,301.54
255.439,235.733
254.172,207.303
225.794,265.885
223.192,322.69
216.423,381.408
286.715,260.251
296.065,311.922
285.963,366.827
241.675,448.948
235.011,519.827
303.047,438.727
322.322,509.119

267.533,369.059
263.34,302.084
259.093,236.41
258.189,207.989
229.29,266.095
226.633,323.651
218.538,381.091
290.582,260.966
299.893,312.659
290.544,367.513
242.709,448.989
234.558,521.484
307.822,440.11
326.988,512.289

270.807,369.586
267.05,302.797
263.246,237.255
262.761,208.944
232.496,267.344
228.726,325.01
220.717,380.873
295.114,261.792
303.879,313.205
295.626,368.693
245.179,447.243
234.661,521.178
309.875,439.626
328.869,513.083

273.582,370.056
270.576,303.452
267.563,238.066
267.86,209.818
235.566,267.621
231.974,325.597
223.37,380.337
300.702,262.685
311.42,313.326
300.73,369.002
246.537,448.558
234.717,521.197
312.243,439.106
330.373,514.097

276.301,371.007
274.623,304.627
273.249,239.308
273.859,210.761
241.301,268.613
235.457,326.501
226.094,380.272
305.473,263.997
314.906,314.053
306.33,369.985
248.29,449.132
234.881,521.172
314.349,439.125
331.721,514.427

280.177,372.146
279.78,305.843
279.208,240.382
280.061,211.842
248.388,267.99
241.281,326.005
229.775,380.251
311.995,265.484
321.145,316.898
311.674,372.621
251.717,447.182
235.191,521.03
316.12,440.251
331.994,514.63

283.619,373.073
285.21,306.511
287.218,240.639
